actual_value,xgb_predicted_value
2.729,3.3064554
1.244,1.1495568
2.287,3.4841273
2.295,2.0695443
1.625,1.6383854
0.8,1.4074863
1.188,1.3753662
2.442,2.980276
1.875,1.6655146
2.46,2.3145561
1.026,1.1873703
1.167,1.0215037
1.375,1.6954236
1.719,2.723994
1.031,1.2719107
2.391,2.4745
1.94,2.2886121
2.199,2.1718924
3.8,4.687449
1.557,1.5571259
0.899,0.9139967
0.893,1.8726614
0.55,0.7852872
0.498,0.44468638
1.464,1.4816495
2.78,2.864052
2.887,3.600971
1.292,1.6625104
2.216,2.491204
0.856,1.8162302
1.604,1.4982843
0.576,0.859998
3.485,3.0527954
1.994,2.72619
0.971,1.2303435
0.581,0.7257564
3.01,3.298726
0.742,1.1188341
2.494,2.9354088
2.67,2.5808852
1.199,1.2800739
0.777,0.4437624
1.434,1.2260696
0.612,0.6790822
2.068,1.7540708
3.282,2.758823
3.606,3.0184329
1.078,1.0074118
0.515,0.4281791
0.675,1.0184909
1.841,1.5914358
2.0,1.6771711
3.54,2.2439127
3.938,3.1872077
1.321,1.4620011
3.065,2.8793616
1.349,1.2724168
3.193,3.7749972
3.039,2.9276202
3.5,1.5127497
2.312,2.518705
1.313,1.4298967
1.208,1.4382623
1.352,1.3417914
0.689,1.0687095
4.25,2.160784
1.605,1.5791178
1.51,1.5826869
3.495,4.4313593
0.602,0.6207685
3.964,3.3793745
2.785,3.3384275
2.393,1.722619
2.249,2.4724925
0.913,1.2357917
1.114,1.4477116
1.508,1.2093092
0.647,0.57351565
3.588,3.359064
2.328,1.8967227
0.544,0.7226577
0.982,0.8885287
2.258,2.0784097
1.161,1.4991472
1.964,2.3975854
1.232,0.78113484
1.564,2.5809162
1.668,1.7348267
2.159,2.2908986
1.173,1.4665433
2.432,1.8477099
0.729,1.0253
1.917,2.0410001
0.6,1.8773794
1.954,1.9154689
1.116,1.5975792
2.685,2.3976614
2.6,2.7089562
0.894,0.9315616
2.352,3.5123537
3.861,3.0758965
1.875,1.5689192
2.234,2.3830543
1.203,1.548383
1.358,1.1869534
3.074,2.885757
3.268,2.1329906
0.703,0.9512611
0.682,0.8289315
1.146,1.1859018
1.772,2.224098
0.819,0.936189
0.906,1.3213023
0.568,0.5945823
3.238,3.036348
2.444,1.5615706
1.443,1.6231203
1.642,1.562264
2.376,2.4983404
2.43,2.4932115
0.833,0.93561715
0.875,1.3784878
1.317,1.4599094
0.47,0.7302147
1.953,1.6609802
1.841,2.1798651
1.288,1.3991059
1.182,0.92437565
2.128,1.857196
1.413,1.187349
2.271,2.076099
0.808,1.7409568
2.013,2.1353712
1.833,2.1891356
1.55,1.6728469
1.438,1.8755926
1.375,2.80577
2.801,2.013933
2.459,2.076177
2.436,2.511263
1.03,1.3888031
1.038,0.9990176
2.359,2.2468069
1.619,2.1205251
3.944,3.8095114
1.458,0.7909829
1.848,1.8170958
2.423,2.3543508
3.355,2.3703344
1.655,1.3973224
2.048,3.3620236
1.597,1.4667959
1.691,1.4501963
4.786,2.5382073
2.589,2.5101788
3.24,3.097869
1.031,0.8664401
1.381,1.8522495
0.916,1.156839
2.289,2.939075
1.388,1.2271819
2.522,2.335176
4.203,4.5348825
2.436,2.4165633
1.421,1.6115593
0.675,0.49015972
0.928,1.1325225
1.908,2.8174925
2.239,2.0403893
1.434,1.6779858
1.327,1.0259597
0.99,0.9842638
0.677,0.7005885
2.274,2.5928676
2.286,2.4736516
1.358,1.4086682
3.621,3.737515
2.813,3.6026
5.00001,5.228065
0.906,1.25919
0.663,1.0250665
1.502,1.420086
1.703,1.4865136
0.993,0.6475475
3.229,3.9840944
2.132,1.3942245
2.17,2.2804465
2.679,1.9733819
2.063,2.1057146
3.768,2.9800189
0.875,0.7650551
3.047,2.491127
4.602,3.4112697
1.285,1.1858261
2.846,4.011132
1.196,1.4479793
2.086,1.8435891
1.175,2.809517
0.669,0.720755
2.048,1.6024933
0.746,1.2203659
1.091,1.1312432
1.143,1.551141
3.083,2.88263
1.13,1.1987604
0.917,0.48589608
1.342,1.3194499
4.25,3.198607
0.539,0.73266155
3.106,2.1808393
2.417,3.3869252
2.268,2.1078618
1.008,1.4171823
2.38,2.101318
2.455,2.356259
1.565,1.7679728
1.156,1.6298168
0.664,0.4846291
0.588,0.69194764
2.236,2.1629212
1.693,1.8081586
1.667,1.3317293
2.25,2.5130718
0.726,0.7329336
1.603,1.6564467
1.475,1.3479435
0.912,1.8180201
2.083,1.0689595
3.353,2.92015
0.58,0.88331085
2.265,2.0496616
3.452,3.6579466
1.068,1.1517638
5.00001,1.7761889
2.75,3.498551
0.958,1.2552184
0.972,1.4249613
1.55,1.3466703
4.0,3.8670282
5.00001,3.01763
3.043,2.5900779
3.592,3.6472747
1.447,1.7273989
3.528,3.0954065
3.556,3.1937976
0.991,1.2173042
2.504,2.2829378
1.056,1.2036769
5.00001,4.899581
1.62,1.7786802
2.722,2.7594268
2.459,2.8685298
1.833,1.7262056
2.207,2.6981788
1.61,1.8021322
3.039,3.4500372
2.662,2.070058
0.901,0.88263875
0.875,1.1944522
2.094,1.4759907
1.887,2.0866206
1.014,1.2828981
3.875,3.687744
3.591,3.051121
3.273,3.213093
2.792,2.6493356
2.336,2.6178567
1.635,2.3485339
1.242,1.8895924
4.5,3.8179674
1.119,1.2853035
0.908,0.9988507
1.206,1.3023834
4.838,4.60634
3.667,3.663153
2.01,1.8188757
3.336,3.1664596
3.625,2.3093042
1.701,1.5473925
2.467,2.567073
1.612,1.7689266
1.47,1.5939045
1.179,1.6145425
1.113,1.020943
2.665,2.6542363
1.135,1.3795272
3.291,2.8766158
5.00001,4.6427183
2.365,1.8434507
1.222,1.2544719
0.819,1.0164354
3.864,3.808124
1.848,1.8239886
1.607,1.902733
1.016,0.7775331
4.24,4.64107
2.625,2.5094678
3.694,2.8500648
1.151,1.8499099
2.817,2.0224009
0.981,1.2476422
1.311,1.5712931
2.518,2.1094224
2.327,2.3865173
1.392,1.2387203
0.715,0.85269564
3.405,3.458981
2.708,2.644048
1.556,2.0169902
0.892,0.73364204
1.67,1.7292473
1.031,0.7722344
1.805,1.8169489
0.512,0.8279228
2.046,2.0547254
3.872,2.1538672
1.625,1.2144792
1.204,1.3533623
1.397,1.3239243
0.982,0.8487341
2.694,2.4467237
2.691,2.752298
5.00001,3.588292
0.496,0.7042143
0.58,0.6817042
0.659,0.6331656
1.754,1.6875604
3.918,3.595945
2.808,2.550257
0.907,1.7914075
5.00001,5.400398
0.923,1.0618796
2.271,2.387326
1.625,1.7897208
2.909,2.9203007
1.831,1.8285698
2.832,3.4839742
1.774,2.7757945
2.387,2.4604962
3.213,2.8102221
2.615,3.118961
0.993,1.4133456
2.261,2.2348418
0.517,0.47180882
1.569,1.6404155
1.609,1.5399247
2.224,2.9498792
3.052,3.0966468
1.388,1.3353535
2.307,2.308926
0.943,0.9376814
0.972,1.0059632
3.821,3.2900517
1.932,2.2601542
2.095,2.085835
2.314,1.7234488
0.893,1.2902273
1.961,2.1565857
1.135,0.95967144
1.784,2.723874
4.065,3.2635882
2.282,2.078118
2.348,2.395881
2.313,1.8540673
5.00001,4.7250605
1.841,1.9686065
2.137,2.2087216
5.00001,4.4345684
1.692,1.8358449
2.324,2.3430893
3.517,4.2065096
2.346,1.9508387
1.125,3.0125093
1.452,1.4031649
0.872,1.1873449
0.535,1.247455
0.438,0.46421146
0.942,0.9148558
2.188,1.6914605
1.919,2.0568433
1.322,2.5594752
0.468,0.4606211
1.497,1.964835
1.263,1.2578998
2.559,2.5057573
0.945,1.0671492
2.371,2.2412937
5.00001,4.612354
0.875,1.4016166
1.266,1.2490923
2.451,2.3915153
1.574,2.142645
0.784,0.6883867
2.181,2.105278
3.5,2.4843497
1.984,1.7133088
1.439,1.366239
3.379,3.9471607
0.763,1.0432035
1.601,1.9224911
1.306,1.3680418
1.125,1.1991395
3.292,2.5449889
2.333,1.8354957
0.992,1.293628
1.979,1.8569864
2.041,2.6740592
3.5,3.50821
0.621,0.543946
1.404,1.6161085
1.521,2.2527547
1.305,0.94642717
1.951,2.4564772
1.995,2.3631668
1.375,1.1630361
2.75,2.0059133
1.229,1.6357406
1.09,1.514171
1.217,1.0889565
3.02,3.4945023
2.417,2.3444307
1.532,1.7295811
1.693,3.1447155
3.585,4.5491076
1.75,1.8937384
1.125,1.171522
3.76,4.0851107
1.188,0.95113117
4.01,3.8395107
1.079,0.92919314
3.397,3.266757
1.58,1.7210429
4.688,3.5699112
0.631,0.6210266
1.846,1.9353374
1.897,2.6626868
1.909,2.4794648
0.675,1.3710587
0.853,1.2889838
1.736,1.7283707
1.297,1.0796804
1.81,2.5803976
5.00001,4.8313794
3.762,3.9611456
2.43,2.3997204
1.482,1.2944144
2.381,2.648398
4.5,4.064963
2.4,2.2982962
5.00001,1.5050017
2.741,2.7424984
1.901,2.1866977
2.684,2.7853453
3.493,2.5879128
2.757,2.7045996
1.828,2.1076887
5.00001,4.6607523
2.132,2.2457333
1.795,1.9674577
1.385,1.4186139
1.813,1.7701769
3.405,3.3158994
2.25,1.9090542
0.683,1.0473824
2.379,2.6941476
1.497,1.6760486
1.258,1.7728053
0.876,2.0442932
1.25,1.5374483
1.688,1.1880193
1.35,1.5232683
0.863,1.1446384
0.649,0.9365487
1.063,1.5746266
2.857,2.9541116
2.724,2.7019506
2.177,2.4091387
0.918,1.1790189
1.63,1.6636975
1.951,1.9975638
0.325,1.1999459
2.753,1.8604004
1.369,1.4478314
1.941,1.7266039
2.302,2.4305286
1.436,1.3759319
0.396,0.65814346
0.598,0.7274072
2.107,2.2597773
1.563,1.027027
2.156,2.0461488
1.775,1.7579005
2.189,2.1864266
1.284,1.2566727
1.906,1.859463
3.983,3.910828
3.671,2.0889199
1.225,2.1284955
3.761,2.0075562
1.576,1.4030945
1.781,1.9009888
0.724,0.68233985
2.876,2.7338607
1.75,1.3665936
2.808,2.291705
1.605,1.7690654
1.586,1.3230337
1.443,1.9146272
1.363,1.6294122
2.182,2.1544757
4.664,4.2733145
3.861,4.315972
2.512,2.4081275
1.904,1.5703416
2.231,2.5685122
3.61,2.5378826
2.75,1.2178203
0.708,1.1088547
4.6,3.0268543
0.675,0.88563424
2.25,1.2513965
1.761,1.7789495
0.524,0.42423978
1.676,1.8520072
0.997,1.4227619
0.889,1.0455482
2.237,2.347099
1.805,1.9794244
0.932,1.3084186
1.738,1.6631553
4.908,5.034229
1.042,1.3131648
2.761,2.4369879
2.547,2.6179357
2.123,2.301735
0.875,1.0749443
0.942,0.7778627
1.635,2.0514386
5.00001,2.53451
1.25,2.214836
1.823,1.9057525
1.117,1.6198306
1.46,1.9377149
5.00001,4.8114405
3.205,3.0042386
0.48,0.51369226
1.688,2.2426062
0.675,0.80917513
1.731,1.573105
1.5,1.024382
3.292,3.1494415
1.41,1.4942228
3.78,3.8283777
0.802,0.65180564
2.033,2.265325
3.949,4.215703
0.845,1.0579425
3.273,3.3367157
2.012,2.6075828
1.625,2.398969
2.66,3.1021762
2.212,2.343308
1.765,1.9423554
2.063,1.7394238
5.00001,3.8583262
1.867,2.0461912
1.125,2.191638
0.905,0.80481315
1.908,1.9392525
1.988,1.512572
1.656,1.9756742
5.00001,4.408758
1.457,1.6563663
0.913,1.0205166
1.404,1.7775785
1.917,2.0396004
0.611,0.8931324
1.53,1.1964835
0.855,1.0631558
1.645,1.5156683
3.862,4.1552267
3.413,3.2521698
2.464,2.5090308
1.218,1.3260018
1.325,1.9290819
0.98,1.1759794
2.414,1.9543809
1.713,1.8954079
1.201,1.689031
5.00001,5.3354454
1.927,2.080709
2.328,1.8685492
1.918,2.1050732
1.963,2.0463657
2.939,2.9410517
0.846,1.1349593
5.00001,4.755419
5.00001,4.6219845
1.073,1.4799393
1.5,2.0105445
2.042,1.821501
2.683,2.632401
1.035,1.0448917
1.615,1.4558834
2.224,2.2161052
1.669,1.3495784
2.292,2.5178354
2.059,1.7351563
0.955,0.47117803
1.625,1.8905495
2.407,2.588868
0.828,1.0915657
2.302,1.6554605
1.859,1.7077022
1.058,1.5503967
1.188,1.3760899
1.944,1.7329261
1.833,1.8209797
2.925,1.9457074
1.442,1.5437354
5.00001,3.2418177
1.342,2.144145
0.528,0.42278954
1.887,1.75433
2.04,2.4946733
1.795,1.6577845
0.989,1.0417705
2.799,2.245329
3.277,3.1259756
2.08,1.9852765
2.083,2.2220044
1.125,2.6362033
2.347,2.8601925
2.145,1.8424636
3.385,3.9801276
5.00001,5.1639104
2.841,2.8873162
5.00001,4.330791
1.813,1.8721544
1.25,1.3284442
4.125,2.9088912
1.125,0.99000573
0.903,0.6053811
0.96,1.3810917
1.425,1.8311955
2.663,2.9752526
1.65,1.7167164
1.18,1.4229265
1.564,1.9628044
4.268,4.939795
3.086,2.793291
2.392,1.064503
1.094,1.2031362
0.666,0.5918701
3.685,3.4095643
3.305,3.1959345
2.736,2.857463
5.00001,4.8985987
3.211,3.701011
2.426,2.088663
2.319,2.8068328
1.514,1.8246623
2.278,2.3829083
3.8,4.1085973
0.952,2.0419047
1.939,1.7974563
2.607,1.716985
1.91,1.455093
0.649,0.7045979
1.283,1.4659005
1.898,3.0219276
1.833,1.7966658
1.518,0.832814
2.573,2.1617832
1.375,1.120567
1.25,1.2573335
2.181,1.587168
1.681,1.6505909
2.318,1.624262
1.49,1.5094281
1.703,2.1923552
3.913,3.0056636
2.823,3.480131
5.00001,4.5157003
1.354,1.6159992
3.284,2.7392101
3.5,1.9881668
1.823,2.1369765
5.00001,5.157873
1.92,1.655641
2.408,2.395951
1.75,1.981366
1.264,1.2968955
1.259,1.3511586
1.947,2.3047156
3.418,3.7485445
2.119,1.5723643
1.375,0.5261672
2.706,2.8239734
1.723,1.8345717
2.621,2.2029245
1.491,1.4869063
3.391,2.3998854
2.486,2.3134902
1.287,1.718386
3.439,2.313301
1.75,1.7264721
2.875,2.7878373
1.436,1.4365532
3.462,2.6369903
2.322,2.718275
2.0,1.4770423
2.415,2.3129911
0.675,0.8645262
1.917,1.6161482
1.783,2.386332
1.782,1.739602
1.332,1.3544891
2.738,2.4978483
1.522,1.4338511
1.871,2.082346
1.375,1.560967
1.104,1.1420617
2.406,2.0776117
1.625,1.5283536
0.838,0.9026354
2.656,2.0806382
2.115,2.1216993
1.734,2.4689975
3.1,2.7259502
0.995,1.4331038
1.914,1.8539367
2.201,1.6606349
1.673,1.9238862
0.65,0.68276113
1.418,1.7628888
2.906,3.0817418
3.192,3.552322
1.188,1.2269293
2.0,2.5513375
2.195,1.9163907
2.894,2.6571894
1.164,1.7029908
1.623,1.6213946
1.141,1.0771548
0.713,0.74713004
1.905,1.781223
1.973,1.9592983
0.722,0.71251786
1.033,1.7317442
1.43,1.2433949
2.449,2.260631
5.00001,4.004845
1.833,1.4307786
0.861,1.1368119
2.184,2.8228247
1.108,1.3678111
2.113,1.86236
3.388,3.525931
1.231,1.2582375
2.695,1.6113509
3.214,2.4344077
0.819,1.1569592
5.00001,5.3149147
3.046,3.5771816
0.729,0.7236794
1.58,1.538897
0.622,0.6477735
1.163,0.94645965
3.141,1.6269013
3.625,2.4233494
5.00001,4.884258
0.741,1.2425565
1.5,1.5492584
2.7,2.8964782
1.208,1.3668324
2.5,1.6517268
0.722,0.69866174
3.75,3.368515
2.396,2.5536528
1.833,2.4995482
1.612,1.9199553
2.51,2.3928227
0.455,0.81150144
1.781,1.9795063
2.589,2.760612
1.458,1.53288
0.847,0.77525365
2.167,1.6624037
1.304,1.3753388
1.585,1.4324143
1.178,0.92138314
2.15,2.1658697
2.686,2.994498
1.0,0.53568804
3.327,4.433688
1.867,1.6565986
0.53,0.39208823
1.497,1.4264007
3.458,3.1525037
1.245,1.4828511
4.758,4.3300605
5.00001,3.7908468
5.00001,5.128048
1.759,1.7695538
1.833,2.6026275
2.531,3.475881
1.178,1.1999115
1.435,1.4538319
5.00001,3.854548
1.423,1.3620116
1.21,1.4207138
2.688,2.8822544
3.302,3.479298
1.218,1.5547651
4.169,3.208728
2.667,3.3117878
1.894,1.9364951
4.436,3.5470898
1.63,1.734868
3.825,2.98922
1.063,1.2675658
0.578,0.78717476
0.575,0.7368021
2.38,2.4772432
2.189,2.4405043
1.186,1.6574392
3.091,3.3948214
2.132,2.0659826
1.802,1.7119573
4.708,3.9024544
3.372,1.4613584
0.953,1.050178
1.039,1.1909078
5.00001,2.360703
2.15,2.2031307
1.894,2.2411325
1.714,1.8667527
3.57,2.9641473
1.962,2.0429106
0.985,1.1295522
1.788,2.1278772
2.266,2.6430607
1.714,1.9842395
2.714,2.2150452
2.168,2.5158262
0.679,1.1785423
1.713,1.5783142
1.109,1.6930116
3.325,2.844005
1.5,1.6870178
1.734,2.406959
2.375,2.781225
0.658,0.8071672
1.731,2.0163417
3.212,3.0069194
2.65,3.14303
0.875,0.7259783
2.103,2.4038224
2.478,2.7323642
3.757,3.8877437
1.137,0.9932946
5.00001,4.091445
0.456,0.44686422
1.306,1.3691534
1.986,2.4567878
4.367,3.9925346
0.926,1.2116193
1.5,1.5401307
3.599,2.7472944
5.00001,4.7178955
0.938,1.3398186
3.833,3.1530037
1.917,1.4458655
2.672,2.4223607
2.802,1.8638673
0.521,0.4073285
1.102,0.99659896
1.646,1.3710093
3.248,3.7706304
1.227,1.334185
2.167,2.30159
0.736,1.2513224
2.541,2.5440896
1.875,1.4064816
1.66,2.0302687
1.579,1.9105245
1.938,1.9960601
1.408,1.3785462
0.953,1.0956639
2.27,2.8004289
2.656,2.3510573
0.902,1.037862
1.832,1.5107954
1.846,1.525373
1.625,1.8804065
1.25,1.1506647
0.972,1.3313469
3.553,3.035368
1.362,1.2913691
1.25,1.5612613
3.056,3.3486254
1.766,1.3510201
3.486,3.679089
2.992,2.5760353
0.721,1.6991367
1.095,1.4648058
2.811,2.9063125
1.563,2.190539
2.342,2.3868024
0.597,0.60567325
2.5,2.5642679
2.033,2.3345683
1.731,2.4327288
3.003,2.9221523
2.38,2.2809954
1.79,1.8023144
1.66,1.9082015
1.607,1.7520068
1.475,1.7021796
1.921,1.848939
0.564,0.43684676
3.048,3.6726098
4.398,3.5457902
1.375,1.3674326
1.375,1.1335258
1.346,1.8157724
2.625,2.6675413
0.834,0.8658948
1.135,1.0170127
0.714,1.196611
2.045,2.110046
2.824,3.2634861
1.457,1.4473897
2.647,3.0442443
2.75,2.243606
1.716,1.4445199
2.167,2.1275911
1.807,2.1458535
2.125,0.9912438
1.677,2.1022065
0.425,0.3876823
2.384,2.3384945
1.44,0.76180494
0.436,0.39111024
3.635,2.5095391
1.862,2.2213504
0.675,0.5067836
1.596,2.7480307
1.956,1.9893575
1.548,2.0250661
4.507,4.6005783
0.699,0.606602
1.322,1.3872862
3.28,3.9190729
2.728,2.901413
0.663,1.145996
1.293,1.2856404
0.771,1.1273779
1.555,1.5217901
1.26,1.4290175
2.403,1.933198
1.33,1.3072922
0.949,1.1792812
2.039,2.37685
0.61,0.7216264
1.392,1.5122544
2.292,2.1370695
2.606,3.0285807
2.511,2.178724
3.276,2.2720463
1.679,1.8983184
2.12,2.330427
2.333,2.207756
2.554,2.7563777
0.675,0.8090216
1.62,2.3934505
1.172,1.0239556
1.097,1.0497818
2.75,0.972926
1.118,0.9634224
1.66,1.9441099
0.927,0.9263885
1.86,2.00547
0.973,1.3111835
2.413,2.9571102
2.585,2.5554016
1.382,1.60157
1.961,2.58365
4.192,4.9320593
1.388,1.3690339
3.766,4.2228074
1.651,1.7634567
1.818,2.022913
2.118,1.4904763
1.125,1.6273764
1.443,1.428486
2.22,2.2123466
0.536,0.5299625
1.308,1.3688712
2.276,2.5523942
2.75,3.34949
1.919,2.0431595
0.641,0.6815165
0.681,0.9731459
2.552,1.9613955
2.441,2.829659
3.37,2.5410216
2.083,1.6675266
5.00001,4.990326
1.721,1.7640465
1.289,0.8279812
1.449,1.0419952
0.72,0.2949584
1.429,1.4196141
4.361,3.010214
2.042,1.6210344
1.957,2.2769213
0.905,1.0967609
2.361,1.6342778
1.869,1.6333135
1.625,1.8797505
1.125,1.6679637
0.58,0.43966743
3.074,3.0778246
3.538,4.0402956
2.909,2.904699
3.586,3.0502615
2.462,2.1159213
0.721,1.3745941
1.075,1.4369152
0.786,0.68793184
1.876,1.7945713
0.979,1.1248388
1.866,2.103886
1.969,2.2862258
1.115,1.1296376
1.563,2.1499953
2.182,2.4973462
2.935,4.131646
0.59,0.98082846
1.628,1.4237632
1.029,1.2737113
0.543,0.92122465
1.663,1.5149492
1.525,1.6117897
1.426,1.6970872
1.5,1.4363422
0.844,0.73742706
2.1,1.6931651
1.375,1.3198917
3.5,3.1487706
1.719,1.4432567
1.431,1.6637201
4.523,3.7556882
1.76,1.6438888
1.127,1.0294272
0.684,0.7127842
1.907,1.7614537
3.318,3.938459
1.84,1.9473492
1.625,1.055899
1.294,1.4355719
1.728,1.4777306
1.911,1.6520635
2.949,3.1686277
1.886,1.9040332
0.638,1.1089369
4.661,4.324969
1.868,1.8859391
1.393,1.3647442
3.303,2.698479
2.848,3.0870097
1.988,2.052235
0.693,0.6191507
1.455,1.7652522
1.662,1.653179
2.738,2.4513938
1.49,1.3198997
2.154,2.246332
2.878,3.9828258
4.063,2.729909
1.603,1.5810618
2.4,2.9974859
0.609,0.77919924
1.423,1.3136909
0.848,0.96042633
2.054,2.1111162
3.968,3.6251955
1.354,1.7903185
1.154,1.4183549
1.625,2.626366
4.25,2.8577478
1.143,0.9752242
5.00001,4.8645587
5.00001,4.2268615
0.487,0.4408035
2.947,3.0375926
3.005,2.069381
3.432,2.072931
0.92,1.7924042
2.781,2.8922398
3.809,3.881304
3.398,2.7553744
0.968,1.0885512
2.7,2.0591695
1.9,1.9201454
1.813,1.711663
1.006,1.1884642
1.708,1.4375898
1.527,1.7119138
3.536,2.676577
2.0,2.2911758
2.134,2.7684417
1.531,1.4610873
3.797,2.5823133
2.75,2.2547898
0.786,1.5630757
1.883,2.2732584
1.38,1.392309
5.00001,4.632957
1.974,1.701157
2.446,2.9439275
1.653,1.6564723
3.004,3.0107946
0.882,1.2432897
5.00001,4.428825
1.631,1.282406
1.919,2.2078412
3.553,3.1404784
4.303,3.4488895
0.427,0.431697
3.781,4.4938526
2.64,2.074982
1.119,1.8035814
2.245,1.8536204
1.25,1.7076472
0.641,0.8418037
0.884,0.96923053
3.892,3.5294883
1.938,0.9187252
5.00001,3.6824968
1.875,3.6556213
2.103,2.10694
2.128,1.9086033
1.775,2.2808394
1.813,1.1103661
1.595,1.7720554
1.775,1.8799311
1.161,1.2444593
5.00001,3.7221916
1.625,1.5753983
1.355,1.577803
0.996,1.0783032
1.185,1.2978777
1.569,1.3776394
1.472,1.3191787
0.858,0.8789788
5.00001,3.1957467
1.709,1.6954136
2.579,3.2406828
1.643,1.6662027
4.389,3.5131974
0.98,1.3518138
2.887,2.4256313
2.032,2.3985996
2.836,2.6741369
1.625,2.6246707
0.953,1.0114231
1.617,1.4282842
1.875,1.6452881
1.58,1.3768599
4.561,3.0889003
1.029,1.3413968
1.654,2.0994575
0.544,0.40911886
1.472,1.6411846
0.95,1.1179702
1.43,1.9206909
0.972,1.2413183
1.129,1.0708015
1.733,2.3676298
3.931,2.8257525
0.63,0.71202904
2.973,2.2149942
2.421,1.9448555
2.939,3.170772
1.131,1.5250983
1.372,1.3726964
2.971,1.5417417
2.435,2.4708393
0.988,0.8640455
2.448,2.5795004
3.278,2.9668345
4.375,4.0049253
1.635,1.8562052
1.024,1.5759298
1.122,1.1472363
1.659,2.2557783
2.5,2.8329744
1.581,1.6852684
0.875,1.0354396
1.35,1.5948588
0.795,1.5854709
1.621,1.1582295
2.284,1.7878096
1.406,1.6440961
0.713,2.065225
2.663,2.510987
0.813,0.75405127
1.85,2.3238144
3.293,3.7780364
1.688,1.5031111
1.104,1.5452156
5.00001,3.8775144
0.857,1.4089303
0.633,0.34136388
5.00001,4.9340086
1.838,2.1160934
1.507,1.3595258
2.429,2.455806
3.267,2.8742464
2.204,2.0896103
2.407,2.2226288
5.00001,4.954365
0.984,1.0130026
1.669,2.1141748
2.054,1.8470211
0.901,1.144277
1.898,1.8623303
1.625,1.189561
3.337,2.6549656
0.851,0.8331037
1.344,1.1186006
1.446,1.9087869
2.15,2.0050666
0.975,1.2771326
2.1,2.770673
3.12,3.0880508
3.0,2.9320362
2.024,1.94619
2.541,3.9196546
1.16,1.242901
1.67,1.6043915
3.969,3.8670642
2.27,1.8225143
5.00001,4.1651306
5.00001,4.4333043
1.99,1.9725152
3.691,4.249345
0.225,1.2785747
0.957,0.9312539
3.659,4.06885
2.158,2.4133
2.055,1.8281087
5.00001,4.0122695
2.508,2.0868003
3.636,4.058312
2.942,3.501623
1.714,1.6019672
2.613,2.2530951
1.149,1.0974962
2.584,2.1746576
1.063,1.0426083
0.989,1.4011703
2.42,1.8447515
1.461,1.5027506
1.546,1.7379155
1.975,1.9976516
2.896,2.9163458
3.257,2.4693654
0.533,0.64618987
0.878,1.3909292
1.783,1.8463892
1.971,2.012328
1.234,1.5512565
2.929,3.055994
1.098,1.3711537
1.242,2.323651
0.573,0.5982039
4.047,3.5067992
1.875,2.5655358
0.637,0.753475
1.012,1.5952237
5.0,4.580708
0.455,0.73605275
4.635,3.644633
1.813,2.2027097
3.074,2.307874
3.718,4.65926
0.56,0.86352134
2.893,1.9863636
1.282,1.3990142
2.714,2.2397764
1.821,1.9623342
2.194,2.1605155
0.784,1.2650095
0.961,1.1048211
3.947,4.223771
2.225,2.405987
0.875,1.33887
1.375,1.4797415
2.461,1.9278563
1.757,1.8903949
1.641,1.5805331
1.328,1.3116393
1.292,0.6518173
2.241,1.7289923
1.039,0.74199915
1.128,0.86738867
2.438,2.8221498
0.886,0.9749227
1.861,2.759291
1.861,1.1065749
1.609,1.7306343
1.492,1.2543008
0.764,0.69116336
5.00001,3.959836
0.956,1.1811626
2.375,2.8885696
4.183,3.9694471
1.975,2.341871
0.664,0.784387
2.69,3.4546292
2.19,3.366029
1.569,1.6318583
1.342,1.6664263
2.042,2.1359615
2.188,2.7001855
1.818,2.8557289
1.685,2.036826
2.992,2.5857098
1.66,1.46997
1.935,1.8239518
2.125,2.360958
3.862,2.732292
2.684,1.8727304
1.281,2.2421372
2.712,2.8365374
0.884,1.2883712
1.015,0.8698522
4.955,3.9578853
1.673,1.2720385
1.413,1.6116432
5.00001,5.174816
3.213,3.3403292
0.821,0.8468133
0.929,1.2549732
1.68,1.567541
1.35,1.4425757
2.431,2.148114
1.571,1.6862357
0.979,0.78478503
1.777,1.7329613
1.318,1.3148576
2.688,3.4396229
3.143,2.3488767
1.836,2.1195734
1.0,0.7070211
2.322,2.597001
1.381,1.2835947
1.625,1.4785528
4.573,3.2233002
1.392,1.4250067
2.445,2.4739585
0.616,0.3532281
2.37,2.2032828
1.125,1.3792543
1.223,1.4313527
5.00001,2.892142
1.101,1.5915366
3.009,3.000899
1.675,1.4745225
2.464,2.980239
2.793,3.7308671
4.14,2.9799962
0.587,0.48504344
2.949,3.6912065
3.652,3.5819888
3.683,3.4493797
2.392,1.8768524
1.214,1.9658175
2.15,2.2793941
1.139,1.2729505
2.364,2.3350146
1.717,2.1257613
2.485,2.9947255
0.582,0.6578057
0.678,0.40365347
0.757,1.3736248
1.78,1.7879443
0.604,0.4470547
2.261,3.1660807
1.795,2.0130427
1.582,2.0146472
2.786,2.7543845
4.808,3.881257
1.923,1.6254131
1.417,1.1368322
3.308,3.1481397
1.0,1.1214589
1.032,1.3014039
0.535,0.37909007
1.857,1.6893604
1.929,1.5192634
2.56,3.0287192
1.385,1.4635365
0.696,1.0746126
2.468,3.2859876
2.659,2.7848163
1.625,1.1885536
3.227,3.4662814
1.489,1.9699708
4.29,3.819034
5.00001,4.6405783
2.541,2.6866593
3.281,2.9228995
1.691,2.0389977
2.554,2.5193675
0.764,0.8903618
